Financial_Year,Municipality,Province,Item_Label,Item_Category,Value_ZAR,Municipality_Type
2018,Mangaung,Free State,Bulk Purchases,Expenditure - Operating,13391805554,Metro
2018,Mangaung,Free State,Change To Unappropriated Surplus / (Accumulated Deficit),Summary - Surplus/Deficit,5158298171,Metro
2018,Mangaung,Free State,Collection Costs,Expenditure - Operating,42981265,Metro
2018,Mangaung,Free State,Contracted Services,Expenditure - Operating,6325142417,Metro
2018,Mangaung,Free State,Contributed Assets,Revenue - Other,279365801,Metro
2018,Mangaung,Free State,Contributions To/(From) Provisions,Expenditure - Operating,0,Metro
2018,Mangaung,Free State,Cross Subsidisation,Expenditure - Internal,0,Metro
2018,Mangaung,Free State,Debt Impairment,Expenditure - Operating,1998225299,Metro
2018,Mangaung,Free State,Depreciation and Asset Impairment,Expenditure - Operating,4844353041,Metro
2018,Mangaung,Free State,Depreciation Reserve Ex Afr,Reserve - Asset,0,Metro
2018,Mangaung,Free State,Depreciation Reserve Ex Donations And Contributions,Reserve - Asset,0,Metro
2018,Mangaung,Free State,Depreciation Reserve Ex Govt Grants,Reserve - Asset,0,Metro
2018,Mangaung,Free State,Dividends Paid (Municipal Entities Only),Expenditure - Finance Charges,0,Metro
2018,Mangaung,Free State,Dividends Received,Revenue - Financial,15034,Metro
2018,Mangaung,Free State,Dividends Received - Internal (From Municipal Entities),Revenue - Financial,0,Metro
2018,Mangaung,Free State,Employee Related Costs - Social Contributions,Expenditure - Employee Costs,2083390353,Metro
2018,Mangaung,Free State,Employee Related Costs - Wages & Salaries,Expenditure - Employee Costs,10773168084,Metro
2018,Mangaung,Free State,Fines,Revenue - Other,262727052,Metro
2018,Mangaung,Free State,"Gain On Disposal Of Property, Plant & Equipment",Revenue - Other,40705082,Metro
2018,Mangaung,Free State,Grants and Subsidies,Expenditure - Transfers,120765907,Metro
2018,Mangaung,Free State,Housing Development Fund,Reserve - Fund,0,Metro
2018,Mangaung,Free State,Interest - Internal Borrowings,Expenditure - Finance Charges,0,Metro
2018,Mangaung,Free State,Interest Earned - External Investments,Revenue - Financial,197984221,Metro
2018,Mangaung,Free State,Interest Earned - Outstanding Debtors,Revenue - Financial,1755648517,Metro
2018,Mangaung,Free State,Interest Expense - External Borrowings,Expenditure - Finance Charges,1568898531,Metro
2018,Mangaung,Free State,Interest Received - Internal Loans,Revenue - Financial,0,Metro
2018,Mangaung,Free State,Internal Charges (Activity Based Costing Etc),Expenditure - Internal,0,Metro
2018,Mangaung,Free State,Internal Recoveries (Activity Based Costing Etc),Expenditure - Internal,0,Metro
2018,Mangaung,Free State,INTERNAL TRANSFERS - (must net out with corresp. items under,Expenditure - Internal,0,Metro
2018,Mangaung,Free State,INTERNAL TRANSFERS – (must net out with corresp. items under,Other,0,Metro
2018,Mangaung,Free State,Less Employee Costs Allocated To Other Operating Items,Expenditure - Employee Costs,0,Metro
2018,Mangaung,Free State,Less Employee Costs Capitalised,Expenditure - Employee Costs,0,Metro
2018,Mangaung,Free State,Less Revenue Foregone,Revenue - Other,662889480,Metro
2018,Mangaung,Free State,Licenses and Permits,Revenue - Other,973464,Metro
2018,Mangaung,Free State,"Loss On Disposal Of Property, Plant & Equipment",Expenditure - Operating,246842144,Metro
2018,Mangaung,Free State,OPERATING EXPENDITURE,Summary - Expenditure,0,Metro
2018,Mangaung,Free State,OPERATING REVENUE,Summary - Revenue,0,Metro
2018,Mangaung,Free State,Operating Surplus / (Deficit) - After Tax,Summary - Surplus/Deficit,5158298171,Metro
2018,Mangaung,Free State,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Summary - Surplus/Deficit,5189018091,Metro
2018,Mangaung,Free State,Other,Expenditure - Operating,0,Metro
2018,Mangaung,Free State,OTHER ADJUSTMENTS AND TRANSFERS,Other,0,Metro
2018,Mangaung,Free State,Other Expenditure,Expenditure - Operating,2533829414,Metro
2018,Mangaung,Free State,Other Materials,Expenditure - Operating,679200899,Metro
2018,Mangaung,Free State,Other Revenue,Revenue - Other,1906706350,Metro
2018,Mangaung,Free State,Plus Interests In Entities Not Wholly Owned,Other,0,Metro
2018,Mangaung,Free State,Property Rates,Revenue - Property Rates,8385622558,Metro
2018,Mangaung,Free State,Property Rates - Penalties And Collection Charges,Revenue - Property Rates,0,Metro
2018,Mangaung,Free State,Redemption Payments - External Borrowings (Gamap To Remove),Capital - Financing,0,Metro
2018,Mangaung,Free State,Remuneration Of Councillors,Expenditure - Employee Costs,440518288,Metro
2018,Mangaung,Free State,Rent Of Facilities And Equipment,Revenue - Other,254720838,Metro
2018,Mangaung,Free State,Revaluation Reserve,Reserve - Asset,0,Metro
2018,Mangaung,Free State,Self-Insurance Reserve,Reserve - Fund,0,Metro
2018,Mangaung,Free State,Service Charges,Revenue - Service Charges,25059244805,Metro
2018,Mangaung,Free State,SURPLUS,Summary - Surplus/Deficit,0,Metro
2018,Mangaung,Free State,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",Summary - Surplus/Deficit,5158298171,Metro
2018,Mangaung,Free State,Taxation,Expenditure - Operating,30719920,Metro
2018,Mangaung,Free State,Total Direct Operating Expenditure,Summary - Expenditure,45049121196,Metro
2018,Mangaung,Free State,Total Direct Operating Revenue,Summary - Revenue,50517505088,Metro
2018,Mangaung,Free State,Total Indirect Operating Expenditure,Summary - Expenditure,279365801,Metro
2018,Mangaung,Free State,Total Indirect Operating Revenue,Summary - Revenue,0,Metro
2018,Mangaung,Free State,Total Operating Expenditure,Summary - Expenditure,45328486997,Metro
2018,Mangaung,Free State,Total Operating Revenue,Summary - Revenue,50517505088,Metro
2018,Mangaung,Free State,Total Operating Revenue Generated,Other,51180394568,Metro
2018,Mangaung,Free State,Transfers Recognised - Capital,Other,6168388419,Metro
2018,Mangaung,Free State,Transfers Recognised - Operating,Other,7143003904,Metro
2018,Nelson Mandela Bay,Eastern Cape,Agency Services,Expenditure - Operating,8276998,Metro
2018,Nelson Mandela Bay,Eastern Cape,Asset Financing Reserve (Afr),Reserve - Asset,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Bulk Purchases,Expenditure - Operating,21689006826,Metro
2018,Nelson Mandela Bay,Eastern Cape,Change To Unappropriated Surplus / (Accumulated Deficit),Summary - Surplus/Deficit,11560698273,Metro
2018,Nelson Mandela Bay,Eastern Cape,Collection Costs,Expenditure - Operating,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Contracted Services,Expenditure - Operating,7499592087,Metro
2018,Nelson Mandela Bay,Eastern Cape,Contributed Assets,Revenue - Other,447044492,Metro
2018,Nelson Mandela Bay,Eastern Cape,Contributions To/(From) Provisions,Expenditure - Operating,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Cross Subsidisation,Expenditure - Internal,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Debt Impairment,Expenditure - Operating,4750336669,Metro
2018,Nelson Mandela Bay,Eastern Cape,Depreciation and Asset Impairment,Expenditure - Operating,4805593644,Metro
2018,Nelson Mandela Bay,Eastern Cape,Depreciation Reserve Ex Afr,Reserve - Asset,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Depreciation Reserve Ex Donations And Contributions,Reserve - Asset,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Depreciation Reserve Ex Govt Grants,Reserve - Asset,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Dividends Paid (Municipal Entities Only),Expenditure - Finance Charges,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Dividends Received,Revenue - Financial,123095,Metro
2018,Nelson Mandela Bay,Eastern Cape,Dividends Received - Internal (From Municipal Entities),Revenue - Financial,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Employee Related Costs - Social Contributions,Expenditure - Employee Costs,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Employee Related Costs - Wages & Salaries,Expenditure - Employee Costs,19979025522,Metro
2018,Nelson Mandela Bay,Eastern Cape,Fines,Revenue - Other,1617173421,Metro
2018,Nelson Mandela Bay,Eastern Cape,"Gain On Disposal Of Property, Plant & Equipment",Revenue - Other,101250,Metro
2018,Nelson Mandela Bay,Eastern Cape,Grants and Subsidies,Expenditure - Transfers,654302706,Metro
2018,Nelson Mandela Bay,Eastern Cape,Housing Development Fund,Reserve - Fund,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Interest - Internal Borrowings,Expenditure - Finance Charges,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Interest Earned - External Investments,Revenue - Financial,880564107,Metro
2018,Nelson Mandela Bay,Eastern Cape,Interest Earned - Outstanding Debtors,Revenue - Financial,1429552794,Metro
2018,Nelson Mandela Bay,Eastern Cape,Interest Expense - External Borrowings,Expenditure - Finance Charges,970918538,Metro
2018,Nelson Mandela Bay,Eastern Cape,Interest Received - Internal Loans,Revenue - Financial,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Internal Charges (Activity Based Costing Etc),Expenditure - Internal,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Internal Recoveries (Activity Based Costing Etc),Expenditure - Internal,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,INTERNAL TRANSFERS - (must net out with corresp. items under,Expenditure - Internal,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,INTERNAL TRANSFERS – (must net out with corresp. items under,Other,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Less Employee Costs Allocated To Other Operating Items,Expenditure - Employee Costs,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Less Employee Costs Capitalised,Expenditure - Employee Costs,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Less Revenue Foregone,Revenue - Other,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Licenses and Permits,Revenue - Other,169509978,Metro
2018,Nelson Mandela Bay,Eastern Cape,"Loss On Disposal Of Property, Plant & Equipment",Expenditure - Operating,125392,Metro
2018,Nelson Mandela Bay,Eastern Cape,OPERATING EXPENDITURE,Summary - Expenditure,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,OPERATING REVENUE,Summary - Revenue,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Operating Surplus / (Deficit) - After Tax,Summary - Surplus/Deficit,11560698273,Metro
2018,Nelson Mandela Bay,Eastern Cape,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Summary - Surplus/Deficit,11560698273,Metro
2018,Nelson Mandela Bay,Eastern Cape,Other,Expenditure - Operating,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,OTHER ADJUSTMENTS AND TRANSFERS,Other,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Other Expenditure,Expenditure - Operating,3518141362,Metro
2018,Nelson Mandela Bay,Eastern Cape,Other Materials,Expenditure - Operating,1890665533,Metro
2018,Nelson Mandela Bay,Eastern Cape,Other Revenue,Revenue - Other,1375021165,Metro
2018,Nelson Mandela Bay,Eastern Cape,Plus Interests In Entities Not Wholly Owned,Other,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Property Rates,Revenue - Property Rates,14227311335,Metro
2018,Nelson Mandela Bay,Eastern Cape,Property Rates - Penalties And Collection Charges,Revenue - Property Rates,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Redemption Payments - External Borrowings (Gamap To Remove),Capital - Financing,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Remuneration Of Councillors,Expenditure - Employee Costs,511931456,Metro
2018,Nelson Mandela Bay,Eastern Cape,Rent Of Facilities And Equipment,Revenue - Other,165257918,Metro
2018,Nelson Mandela Bay,Eastern Cape,Revaluation Reserve,Reserve - Asset,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Self-Insurance Reserve,Reserve - Fund,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Service Charges,Revenue - Service Charges,38064564539,Metro
2018,Nelson Mandela Bay,Eastern Cape,SURPLUS,Summary - Surplus/Deficit,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",Summary - Surplus/Deficit,11560698273,Metro
2018,Nelson Mandela Bay,Eastern Cape,Taxation,Expenditure - Operating,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Total Direct Operating Expenditure,Summary - Expenditure,66269639735,Metro
2018,Nelson Mandela Bay,Eastern Cape,Total Direct Operating Revenue,Summary - Revenue,78277382500,Metro
2018,Nelson Mandela Bay,Eastern Cape,Total Indirect Operating Expenditure,Summary - Expenditure,447044492,Metro
2018,Nelson Mandela Bay,Eastern Cape,Total Indirect Operating Revenue,Summary - Revenue,0,Metro
2018,Nelson Mandela Bay,Eastern Cape,Total Operating Expenditure,Summary - Expenditure,66716684227,Metro
2018,Nelson Mandela Bay,Eastern Cape,Total Operating Revenue,Summary - Revenue,78277382500,Metro
2018,Nelson Mandela Bay,Eastern Cape,Total Operating Revenue Generated,Other,78277382500,Metro
2018,Nelson Mandela Bay,Eastern Cape,Transfers Recognised - Capital,Other,8917186437,Metro
2018,Nelson Mandela Bay,Eastern Cape,Transfers Recognised - Operating,Other,11422739463,Metro
2017,Buffalo City,Eastern Cape,Agency Services,Expenditure - Operating,0,Metro
2017,Buffalo City,Eastern Cape,Asset Financing Reserve (Afr),Reserve - Asset,0,Metro
2017,Buffalo City,Eastern Cape,Bulk Purchases,Expenditure - Operating,11150496506,Metro
2017,Buffalo City,Eastern Cape,Change To Unappropriated Surplus / (Accumulated Deficit),Summary - Surplus/Deficit,4344618174,Metro
2017,Buffalo City,Eastern Cape,Collection Costs,Expenditure - Operating,252716609,Metro
2017,Buffalo City,Eastern Cape,Contracted Services,Expenditure - Operating,186626528,Metro
2017,Buffalo City,Eastern Cape,Contributed Assets,Revenue - Other,0,Metro
2017,Buffalo City,Eastern Cape,Contributions To/(From) Provisions,Expenditure - Operating,0,Metro
2017,Buffalo City,Eastern Cape,Cross Subsidisation,Expenditure - Internal,0,Metro
2017,Buffalo City,Eastern Cape,Debt Impairment,Expenditure - Operating,2104071633,Metro
2017,Buffalo City,Eastern Cape,Depreciation and Asset Impairment,Expenditure - Operating,5495556883,Metro
2017,Buffalo City,Eastern Cape,Depreciation Reserve Ex Afr,Reserve - Asset,0,Metro
2017,Buffalo City,Eastern Cape,Depreciation Reserve Ex Donations And Contributions,Reserve - Asset,0,Metro
2017,Buffalo City,Eastern Cape,Depreciation Reserve Ex Govt Grants,Reserve - Asset,0,Metro
2017,Buffalo City,Eastern Cape,Dividends Paid (Municipal Entities Only),Expenditure - Finance Charges,0,Metro
2017,Buffalo City,Eastern Cape,Dividends Received,Revenue - Financial,0,Metro
2017,Buffalo City,Eastern Cape,Dividends Received - Internal (From Municipal Entities),Revenue - Financial,0,Metro
2017,Buffalo City,Eastern Cape,Employee Related Costs - Social Contributions,Expenditure - Employee Costs,1895775926,Metro
2017,Buffalo City,Eastern Cape,Employee Related Costs - Wages & Salaries,Expenditure - Employee Costs,9373598442,Metro
2017,Buffalo City,Eastern Cape,Fines,Revenue - Other,79839096,Metro
2017,Buffalo City,Eastern Cape,"Gain On Disposal Of Property, Plant & Equipment",Revenue - Other,0,Metro
2017,Buffalo City,Eastern Cape,Grants and Subsidies,Expenditure - Transfers,2091063662,Metro
2017,Buffalo City,Eastern Cape,Housing Development Fund,Reserve - Fund,0,Metro
2017,Buffalo City,Eastern Cape,Interest - Internal Borrowings,Expenditure - Finance Charges,0,Metro
2017,Buffalo City,Eastern Cape,Interest Earned - External Investments,Revenue - Financial,1046596307,Metro
2017,Buffalo City,Eastern Cape,Interest Earned - Outstanding Debtors,Revenue - Financial,297855744,Metro
2017,Buffalo City,Eastern Cape,Interest Expense - External Borrowings,Expenditure - Finance Charges,413927074,Metro
2017,Buffalo City,Eastern Cape,Interest Received - Internal Loans,Revenue - Financial,0,Metro
2017,Buffalo City,Eastern Cape,Internal Charges (Activity Based Costing Etc),Expenditure - Internal,0,Metro
2017,Buffalo City,Eastern Cape,Internal Recoveries (Activity Based Costing Etc),Expenditure - Internal,0,Metro
2017,Buffalo City,Eastern Cape,INTERNAL TRANSFERS - (must net out with corresp. items under,Expenditure - Internal,0,Metro
2017,Buffalo City,Eastern Cape,INTERNAL TRANSFERS – (must net out with corresp. items under,Other,0,Metro
2017,Buffalo City,Eastern Cape,Less Employee Costs Allocated To Other Operating Items,Expenditure - Employee Costs,0,Metro
2017,Buffalo City,Eastern Cape,Less Employee Costs Capitalised,Expenditure - Employee Costs,0,Metro
2017,Buffalo City,Eastern Cape,Less Revenue Foregone,Revenue - Other,349799235,Metro
2017,Buffalo City,Eastern Cape,Licenses and Permits,Revenue - Other,101438318,Metro
2017,Buffalo City,Eastern Cape,"Loss On Disposal Of Property, Plant & Equipment",Expenditure - Operating,67553339,Metro
2017,Buffalo City,Eastern Cape,OPERATING EXPENDITURE,Summary - Expenditure,0,Metro
2017,Buffalo City,Eastern Cape,OPERATING REVENUE,Summary - Revenue,0,Metro
2017,Buffalo City,Eastern Cape,Operating Surplus / (Deficit) - After Tax,Summary - Surplus/Deficit,4344618174,Metro
2017,Buffalo City,Eastern Cape,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Summary - Surplus/Deficit,4345256613,Metro
2017,Buffalo City,Eastern Cape,Other,Expenditure - Operating,0,Metro
2017,Buffalo City,Eastern Cape,OTHER ADJUSTMENTS AND TRANSFERS,Other,0,Metro
2017,Buffalo City,Eastern Cape,Other Expenditure,Expenditure - Operating,9427334754,Metro
2017,Buffalo City,Eastern Cape,Other Materials,Expenditure - Operating,0,Metro
2017,Buffalo City,Eastern Cape,Other Revenue,Revenue - Other,2099851971,Metro
2017,Buffalo City,Eastern Cape,Plus Interests In Entities Not Wholly Owned,Other,0,Metro
2017,Buffalo City,Eastern Cape,Property Rates,Revenue - Property Rates,7930519634,Metro
2017,Buffalo City,Eastern Cape,Property Rates - Penalties And Collection Charges,Revenue - Property Rates,0,Metro
2017,Buffalo City,Eastern Cape,Redemption Payments - External Borrowings (Gamap To Remove),Capital - Financing,0,Metro
2017,Buffalo City,Eastern Cape,Remuneration Of Councillors,Expenditure - Employee Costs,410587780,Metro
2017,Buffalo City,Eastern Cape,Rent Of Facilities And Equipment,Revenue - Other,136349608,Metro
